time,price
1420077300.0,318.97172
1420077320.0,319.4605657
1420077340.0,319.778385
1420077360.0,318.408084556
1420077380.0,318.842553841
1420077400.0,318.75356
1420077420.0,318.75674
1420077440.0,319.886190022
1420077460.0,318.96542108
1420077480.0,318.89268
1420077500.0,319.082217627
1420077520.0,318.342601021
1420077540.0,316.33053112
1420077560.0,318.72403
1420077580.0,318.312810669
1420077600.0,318.72476
1420077620.0,319.086521303
1420077640.0,319.128303056
1420077660.0,318.72229
1420077680.0,318.72578
1420077700.0,318.247053667
1420077720.0,317.899344888
1420077740.0,319.092776175
1420077760.0,320.68297
1420077780.0,321.633833713
1420077800.0,319.10233
1420077820.0,319.03928
1420077840.0,320.76879
1420077860.0,318.75038045
1420077880.0,319.06424
1420077900.0,317.366011168
1420077920.0,319.860125
1420077940.0,319.06545
1420077960.0,318.58844
1420077980.0,320.63944
1420078000.0,318.86653
1420078020.0,320.265689296
1420078040.0,320.6337
1420078060.0,318.693166129
1420078080.0,318.942349616
1420078100.0,319.237203797
1420078120.0,320.62765
1420078140.0,319.03917
1420078160.0,318.066128568
1420078180.0,319.0522
1420078200.0,319.047955
1420078220.0,319.028566678
1420078240.0,319.04502
1420078260.0,318.96841
1420078280.0,318.96936
1420078300.0,318.682239061
1420078320.0,318.81265
1420078340.0,318.509934851
1420078360.0,318.62603
1420078380.0,317.842792771
1420078400.0,316.901615138
1420078420.0,317.337306378
1420078440.0,318.62518
1420078460.0,318.62561
1420078480.0,319.8607
1420078500.0,321.412433892
1420078520.0,320.252705729
1420078540.0,318.62898
1420078560.0,318.62755
1420078580.0,319.489713217
1420078600.0,319.935054547
1420078620.0,318.63025
1420078640.0,318.63168
1420078660.0,318.62932
1420078680.0,318.62784
1420078700.0,317.763120275
1420078720.0,318.62716
1420078740.0,317.632494937
1420078760.0,318.670035863
1420078780.0,318.482753992
1420078800.0,317.600012047
1420078820.0,316.924204616
1420078840.0,317.210334568
1420078860.0,316.421017419
1420078880.0,320.48056
1420078900.0,320.923280871
1420078920.0,318.82565
1420078940.0,318.971582852
1420078960.0,318.83796
1420078980.0,319.819161163
1420079000.0,320.471775
1420079020.0,319.03325
1420079040.0,319.467401439
1420079060.0,316.422946789
1420079080.0,320.51966
1420079100.0,319.30586
1420079120.0,320.724681506
1420079140.0,318.93362
1420079160.0,320.67091
1420079180.0,318.98227
1420079200.0,315.854290167
1420079220.0,318.96127
1420079240.0,318.96028
1420079260.0,316.785371992
1420079280.0,320.53072
1420079300.0,319.26571
1420079320.0,317.813207426
1420079340.0,320.52295
1420079360.0,321.234564366
1420079380.0,319.24601
1420079400.0,319.183941926
1420079420.0,320.66501
1420079440.0,318.94871
1420079460.0,318.9232
1420079480.0,319.931295409
1420079500.0,318.93446
1420079520.0,316.410040007
1420079540.0,314.129431584
1420079560.0,315.532291405
1420079580.0,318.95636
1420079600.0,319.758300531
1420079620.0,318.9536
1420079640.0,320.162786621
1420079660.0,318.172182828
1420079680.0,318.722071601
1420079700.0,318.95688
1420079720.0,319.299182996
1420079740.0,318.954823333
1420079760.0,317.516148182
1420079780.0,318.95302
1420079800.0,318.95781
1420079820.0,318.95756
1420079840.0,320.864808587
1420079860.0,318.95631
1420079880.0,317.524935968
1420079900.0,317.996407106
1420079920.0,318.95379
1420079940.0,321.436197231
1420079960.0,319.09157
1420079980.0,316.622007773
1420080000.0,319.17046
1420080020.0,319.61666348
1420080040.0,319.13723
1420080060.0,320.65574
1420080080.0,319.12746
1420080100.0,317.207707436
1420080120.0,320.362751988
1420080140.0,319.1762
1420080160.0,320.298879454
1420080180.0,319.12965
1420080200.0,318.388321968
1420080220.0,319.14168
1420080240.0,320.58676
1420080260.0,321.541768933
1420080280.0,324.246478713
1420080300.0,320.58733
1420080320.0,321.48569247
1420080340.0,320.64535
1420080360.0,320.6488
1420080380.0,320.646
1420080400.0,319.657577832
1420080420.0,320.68273
1420080440.0,320.68315
1420080460.0,318.479338233
1420080480.0,319.107777108
1420080500.0,319.06985
1420080520.0,316.957029529
1420080540.0,319.07027
1420080560.0,317.715823335
1420080580.0,318.071844309
1420080600.0,319.42402293
1420080620.0,318.891395811
1420080640.0,320.658844111
1420080660.0,322.791246303
1420080680.0,318.313714117
1420080700.0,318.951697338
1420080720.0,319.08508
1420080740.0,320.179444339
1420080760.0,319.08418
1420080780.0,319.674382193
1420080800.0,318.83298
1420080820.0,317.674195282
1420080840.0,318.83635
1420080860.0,321.838154045
1420080880.0,318.83261
1420080900.0,319.21897
1420080920.0,324.003773262
1420080940.0,318.8892
1420080960.0,318.88846
1420080980.0,318.88491
1420081000.0,318.88858
1420081020.0,318.88463
1420081040.0,318.88891
1420081060.0,325.891319296
1420081080.0,318.88373
1420081100.0,318.88437
1420081120.0,318.290478968
1420081140.0,318.88775
1420081160.0,318.257467156
1420081180.0,320.21652
1420081200.0,319.32505857
1420081220.0,318.887835
1420081240.0,322.950239727
1420081260.0,318.88868
1420081280.0,315.359118113
1420081300.0,318.8848
1420081320.0,318.946682223
1420081340.0,318.623744507
1420081360.0,317.307310457
1420081380.0,317.106323211
1420081400.0,318.755409686
1420081420.0,317.499686094
1420081440.0,318.88873
1420081460.0,319.111157508
1420081480.0,318.88934
1420081500.0,319.020479512
1420081520.0,318.88465
1420081540.0,320.396309548
1420081560.0,318.8855
1420081580.0,318.88463
1420081600.0,318.88728
1420081620.0,318.607322662
1420081640.0,318.157557522
1420081660.0,315.799752386
1420081680.0,314.881794059
1420081700.0,318.88615
1420081720.0,318.885
1420081740.0,319.405603996
1420081760.0,318.388119719
1420081780.0,318.514704332
1420081800.0,316.69278109
1420081820.0,315.461635748
1420081840.0,318.88483
1420081860.0,318.88901
1420081880.0,319.119783118
1420081900.0,318.88878
1420081920.0,315.784172531
1420081940.0,318.88567
1420081960.0,318.88505
1420081980.0,319.913624625
1420082000.0,318.88592
1420082020.0,320.171241721
1420082040.0,317.919751645
1420082060.0,319.461828861
1420082080.0,317.902115569
1420082100.0,318.8862
1420082120.0,318.8858
1420082140.0,320.745828601
1420082160.0,318.88998
1420082180.0,317.305542318
1420082200.0,316.563057275
1420082220.0,319.21302
1420082240.0,319.956214396
1420082260.0,318.564843906
1420082280.0,319.20867
1420082300.0,319.20872
1420082320.0,319.16036
1420082340.0,319.21924014
1420082360.0,320.178328541
1420082380.0,318.86198
1420082400.0,319.20209
1420082420.0,317.549649856
1420082440.0,316.267723514
1420082460.0,315.667668735
1420082480.0,316.325686792
1420082500.0,318.87842
1420082520.0,318.149842922
1420082540.0,315.54907877
1420082560.0,319.87312
1420082580.0,320.08204672
1420082600.0,319.25928
1420082620.0,317.950626569
1420082640.0,319.27147
1420082660.0,320.24661133
1420082680.0,318.710853925
1420082700.0,319.27484
1420082720.0,319.740535648
1420082740.0,319.718885008
1420082760.0,319.267
1420082780.0,321.471300828
1420082800.0,322.343681611
1420082820.0,321.830821916
1420082840.0,322.974910742
1420082860.0,321.643474486
1420082880.0,319.350805
1420082900.0,321.452533049
1420082920.0,322.425324372
1420082940.0,321.510216408
1420082960.0,319.09923
1420082980.0,319.09532
1420083000.0,320.639328704
1420083020.0,319.0995
1420083040.0,319.31449
1420083060.0,319.142547283
1420083080.0,318.718644382
1420083100.0,319.312005938
1420083120.0,318.668671692
1420083140.0,319.30379
1420083160.0,319.048592069
1420083180.0,319.30477
1420083200.0,319.415636578
1420083220.0,320.269711934
1420083240.0,320.428725389
1420083260.0,320.403
1420083280.0,319.859415
1420083300.0,321.941257859
1420083320.0,320.41472
1420083340.0,320.981372319
1420083360.0,320.4243
1420083380.0,319.30677
1420083400.0,320.244827394
1420083420.0,320.43394
1420083440.0,320.43042
1420083460.0,320.359333512
1420083480.0,320.42389
1420083500.0,320.026146221
1420083520.0,320.537928631
1420083540.0,320.43251
1420083560.0,320.825797975
1420083580.0,319.244085
1420083600.0,319.64166114
1420083620.0,320.609843214
1420083640.0,319.233315
1420083660.0,319.22553
1420083680.0,319.162595
1420083700.0,319.632160482
1420083720.0,319.577182407
1420083740.0,320.291693326
1420083760.0,320.51135
1420083780.0,320.43239
1420083800.0,320.43284
1420083820.0,320.359106229
1420083840.0,320.515998396
1420083860.0,319.16194
1420083880.0,319.16266
1420083900.0,320.44022
1420083920.0,320.726547137
1420083940.0,321.2517092
1420083960.0,319.12644
1420083980.0,319.461362563
1420084000.0,319.11998
1420084020.0,320.43782
1420084040.0,319.596375504
1420084060.0,320.42867
1420084080.0,321.112849946
1420084100.0,320.799455334
1420084120.0,319.25123
1420084140.0,320.43884
1420084160.0,320.43599
1420084180.0,320.242056761
1420084200.0,320.833040638
1420084220.0,319.803810846
1420084240.0,319.419974036
1420084260.0,319.23165
1420084280.0,319.18989
1420084300.0,320.905499051
1420084320.0,320.43527
1420084340.0,319.17438
1420084360.0,319.17733
1420084380.0,318.441442728
1420084400.0,318.364006677
1420084420.0,319.16932
1420084440.0,317.468122383
1420084460.0,319.168445
1420084480.0,319.083776944
1420084500.0,318.569713616
1420084520.0,319.013852739
1420084540.0,319.16398
1420084560.0,320.024141841
1420084580.0,319.16472
1420084600.0,318.686795625
1420084620.0,319.17029
1420084640.0,319.17053
1420084660.0,319.17131
1420084680.0,319.16648
1420084700.0,319.16414
1420084720.0,320.197702326
1420084740.0,320.386657312
1420084760.0,320.761643718
1420084780.0,320.285163928
1420084800.0,320.507282325
1420084820.0,318.95098
1420084840.0,318.9504
1420084860.0,319.635772562
1420084880.0,319.521236449
1420084900.0,318.95012
1420084920.0,319.565387036
1420084940.0,319.238128817
1420084960.0,319.099380065
1420084980.0,318.94841
1420085000.0,318.94787
1420085020.0,318.9481
1420085040.0,319.627957068
1420085060.0,319.33061
1420085080.0,319.00855
1420085100.0,319.277463229
1420085120.0,319.00959
1420085140.0,318.90800689
1420085160.0,319.00785
1420085180.0,318.538262761
1420085200.0,319.00617
1420085220.0,318.223384971
1420085240.0,318.3778602
1420085260.0,318.46938189
1420085280.0,319.00783
1420085300.0,319.00305
1420085320.0,318.746107426
1420085340.0,318.30983131
1420085360.0,318.268400119
1420085380.0,318.290072981
1420085400.0,318.867368532
1420085420.0,319.00977
1420085440.0,319.189069057
1420085460.0,319.00342
1420085480.0,319.178201277
1420085500.0,319.00998
1420085520.0,319.603746418
1420085540.0,319.00782
1420085560.0,319.00447
1420085580.0,319.00361
1420085600.0,319.00383
1420085620.0,319.00894
1420085640.0,318.919440664
1420085660.0,319.0041
1420085680.0,318.801957933
1420085700.0,318.589072068
1420085720.0,315.80292
1420085740.0,315.866542958
1420085760.0,319.0085
1420085780.0,319.812353252
1420085800.0,319.722720931
1420085820.0,319.008
1420085840.0,319.00885
1420085860.0,318.255447904
1420085880.0,317.669520148
1420085900.0,319.36434
1420085920.0,318.362948112
1420085940.0,316.852131952
1420085960.0,315.007898659
1420085980.0,314.754674582
1420086000.0,319.328105
1420086020.0,319.896395
1420086040.0,317.078140187
1420086060.0,315.400745584
1420086080.0,319.34881
1420086100.0,319.039500851
1420086120.0,320.42155
1420086140.0,319.3556
1420086160.0,319.88585
1420086180.0,319.34873
1420086200.0,320.43353
1420086220.0,320.10914213
1420086240.0,320.508536631
1420086260.0,319.34618
1420086280.0,318.995200277
1420086300.0,319.3454
1420086320.0,319.07341534
1420086340.0,320.14457
1420086360.0,320.706574058
1420086380.0,319.80488
1420086400.0,320.102915
1420086420.0,317.901380897
1420086440.0,317.552984409
1420086460.0,318.93429
1420086480.0,319.34856
1420086500.0,318.36428727
1420086520.0,319.616555
1420086540.0,319.24933
1420086560.0,318.920706519
1420086580.0,317.997945887
1420086600.0,319.23958
1420086620.0,319.19752
1420086640.0,318.31366082
1420086660.0,316.680166965
1420086680.0,316.12875552
1420086700.0,319.79741
1420086720.0,319.8005
1420086740.0,318.93514
1420086760.0,319.191094073
1420086780.0,319.07341
1420086800.0,319.524755
1420086820.0,321.258587975
1420086840.0,320.240467112
1420086860.0,318.93839
1420086880.0,318.90076
1420086900.0,320.264673769
1420086920.0,319.79887
1420086940.0,318.58014
1420086960.0,318.58035
1420086980.0,318.57943
1420087000.0,320.549917139
1420087020.0,318.581575
1420087040.0,318.58054
1420087060.0,320.382204622
1420087080.0,318.5833
1420087100.0,318.58
1420087120.0,318.581525
1420087140.0,320.789494754
1420087160.0,318.58239
1420087180.0,318.565922173
1420087200.0,318.58138
1420087220.0,316.567695791
1420087240.0,316.087886464
1420087260.0,315.300618533
1420087280.0,315.333722568
1420087300.0,318.40061
1420087320.0,318.4012
1420087340.0,318.403765
1420087360.0,318.1495
1420087380.0,319.654402528
1420087400.0,318.413625
1420087420.0,318.415575
1420087440.0,319.43176
1420087460.0,317.641293003
1420087480.0,318.47029
1420087500.0,317.867143611
1420087520.0,318.04982
1420087540.0,318.04882
1420087560.0,318.604146632
1420087580.0,318.04827
1420087600.0,317.214067503
1420087620.0,317.511226079
1420087640.0,318.048895
1420087660.0,318.311523304
1420087680.0,318.04941
1420087700.0,318.207148265
1420087720.0,318.05008
1420087740.0,318.0481
1420087760.0,318.04894
1420087780.0,318.20346
1420087800.0,317.805987677
1420087820.0,318.18586
1420087840.0,317.478034233
1420087860.0,318.559855
1420087880.0,319.226214962
1420087900.0,318.95856
1420087920.0,319.094091288
1420087940.0,320.063456631
1420087960.0,319.885248653
1420087980.0,318.099415
1420088000.0,317.711585
1420088020.0,317.71175
1420088040.0,316.981423475
1420088060.0,317.829143508
1420088080.0,316.493042332
1420088100.0,316.768456886
1420088120.0,317.398679623
1420088140.0,317.332897503
1420088160.0,317.834447047
1420088180.0,317.71134
1420088200.0,317.465423067
1420088220.0,317.711445
1420088240.0,318.710025318
1420088260.0,318.204039817
1420088280.0,317.71108
1420088300.0,317.49713
1420088320.0,318.657259628
1420088340.0,318.095793203
1420088360.0,317.6495
1420088380.0,318.54156
1420088400.0,317.744855
1420088420.0,316.987683268
1420088440.0,317.588605
1420088460.0,317.597125669
1420088480.0,317.085186775
1420088500.0,318.19261
1420088520.0,318.950616961
1420088540.0,317.731963497
1420088560.0,317.53806
1420088580.0,318.62188
1420088600.0,317.69457
1420088620.0,316.604501145
1420088640.0,316.490173382
1420088660.0,315.574206057
1420088680.0,317.80123
1420088700.0,317.79652
1420088720.0,317.196186434
1420088740.0,316.903627223
1420088760.0,317.98366
1420088780.0,318.82749
1420088800.0,319.984575305
1420088820.0,318.865055
1420088840.0,319.119273822
1420088860.0,318.0242
1420088880.0,316.923761107
1420088900.0,317.983745
1420088920.0,316.569437239
1420088940.0,318.80751
1420088960.0,318.186590008
1420088980.0,318.0239
1420089000.0,316.892672387
1420089020.0,318.01378
1420089040.0,316.956843047
1420089060.0,316.701495585
1420089080.0,315.907271022
1420089100.0,317.917735
1420089120.0,318.689273953
1420089140.0,318.024734423
1420089160.0,318.8577
1420089180.0,318.02299
1420089200.0,318.02448
1420089220.0,317.99225
1420089240.0,317.97718
1420089260.0,318.762540093
1420089280.0,317.91821
1420089300.0,318.81192
1420089320.0,319.642958378
1420089340.0,319.830204691
1420089360.0,319.34163246
1420089380.0,320.900474121
1420089400.0,318.79085
1420089420.0,318.01287
1420089440.0,317.532498796
1420089460.0,317.92307
1420089480.0,318.48817
1420089500.0,319.279276356
1420089520.0,317.90538
1420089540.0,318.77148
1420089560.0,317.89779
1420089580.0,318.398589914
1420089600.0,318.612522426
1420089620.0,317.088766967
1420089640.0,317.420169641
1420089660.0,316.906838929
1420089680.0,316.614628075
1420089700.0,317.134525645
1420089720.0,317.66459
1420089740.0,317.49713
1420089760.0,318.341535
1420089780.0,317.796027652
1420089800.0,318.52672
1420089820.0,319.37123288
1420089840.0,319.357010067
1420089860.0,318.52651
1420089880.0,318.73667
1420089900.0,318.52988
1420089920.0,319.354959874
1420089940.0,318.08844
1420089960.0,317.528823303
1420089980.0,318.88847
1420090000.0,318.670551751
1420090020.0,318.62929
1420090040.0,318.88664
1420090060.0,319.952984209
1420090080.0,318.43438
1420090100.0,318.859276177
1420090120.0,318.85781
1420090140.0,318.702711027
1420090160.0,318.305773753
1420090180.0,318.84206
1420090200.0,318.85198
1420090220.0,318.815928765
1420090240.0,318.77367063
1420090260.0,318.585234769
1420090280.0,318.98175
1420090300.0,318.97748
1420090320.0,319.030026508
1420090340.0,318.97754
1420090360.0,318.98152
1420090380.0,319.313603044
1420090400.0,318.96692771
1420090420.0,318.64228
1420090440.0,318.64551
1420090460.0,317.923399084
1420090480.0,319.18269
1420090500.0,318.951497567
1420090520.0,318.63767
1420090540.0,318.797840317
1420090560.0,319.10827
1420090580.0,318.880211947
1420090600.0,318.63731
1420090620.0,319.461812947
1420090640.0,319.517978626
1420090660.0,319.466637122
1420090680.0,319.262228238
1420090700.0,319.426560716
1420090720.0,318.1947
1420090740.0,318.15433
1420090760.0,318.60255
1420090780.0,318.439034565
1420090800.0,317.97837
1420090820.0,317.97719
1420090840.0,317.752311454
1420090860.0,317.97835
1420090880.0,318.509831192
1420090900.0,318.60195
1420090920.0,317.9769
1420090940.0,318.182892152
1420090960.0,317.97876
1420090980.0,317.97838
1420091000.0,317.979
1420091020.0,317.182576523
1420091040.0,316.823822165
1420091060.0,317.95271
1420091080.0,317.9531
1420091100.0,317.600907518
1420091120.0,317.95432
1420091140.0,317.95271
1420091160.0,317.95397
1420091180.0,318.252065438
1420091200.0,318.461055517
1420091220.0,317.952945
1420091240.0,317.476241186
1420091260.0,317.95427
1420091280.0,318.54021517
1420091300.0,318.553249382
1420091320.0,317.9541
1420091340.0,317.806008696
1420091360.0,317.712957923
1420091380.0,317.95253
1420091400.0,317.954225
1420091420.0,317.384592308
1420091440.0,317.95267
1420091460.0,318.09386202
1420091480.0,317.814403485
1420091500.0,317.954305
1420091520.0,317.95285
1420091540.0,317.952655
1420091560.0,318.327035296
1420091580.0,318.348132054
1420091600.0,317.954345
1420091620.0,318.182712889
1420091640.0,318.183680776
1420091660.0,318.810942958
1420091680.0,317.95433
1420091700.0,317.945657773
1420091720.0,317.95448
1420091740.0,317.791039212
1420091760.0,317.937869513
1420091780.0,317.9525
1420091800.0,317.95394
1420091820.0,317.95269
1420091840.0,317.671666457
1420091860.0,317.95264
1420091880.0,317.95272
1420091900.0,317.95418
1420091920.0,318.43594416
1420091940.0,317.95389
1420091960.0,318.113611474
1420091980.0,317.95425
1420092000.0,317.954016453
1420092020.0,318.407661465
1420092040.0,318.6461
1420092060.0,318.64307
1420092080.0,318.64635
1420092100.0,318.623124659
1420092120.0,318.64304
1420092140.0,318.64821842
1420092160.0,318.64621
1420092180.0,318.496872388
1420092200.0,318.64321
1420092220.0,318.657334557
1420092240.0,318.03987
1420092260.0,317.545739623
1420092280.0,318.53294
1420092300.0,318.15883
1420092320.0,318.90211
1420092340.0,318.08037
1420092360.0,318.08732
1420092380.0,318.430053948
1420092400.0,318.08106
1420092420.0,318.07919
1420092440.0,318.122938195
1420092460.0,318.79042869
1420092480.0,319.276716598
1420092500.0,318.64293
1420092520.0,319.257553889
1420092540.0,318.64346
1420092560.0,318.078951892
1420092580.0,317.937763812
1420092600.0,318.6461
1420092620.0,319.309268818
1420092640.0,319.152323143
1420092660.0,319.122232662
1420092680.0,319.21763
1420092700.0,318.852530057
1420092720.0,318.64317
1420092740.0,319.482095086
1420092760.0,318.64629
1420092780.0,318.212855005
