priceDiff1,priceDiff2,priceDiff3,priceDiff4,priceDiff5,priceDiff6,priceDiff7,priceDiff8,priceDiff9,priceDiff10,priceDiff11,priceDiff12,priceDiff13,priceDiff14,priceDiff15,priceDiff16,priceDiff17,priceDiff18,priceDiff19,priceDiff20,priceDiff21,priceDiff22,priceDiff23,priceDiff24,priceDiff25,priceDiff26,priceDiff27,priceDiff28,priceDiff29,priceDiff30,priceDiff31,priceDiff32,priceDiff33,priceDiff34,priceDiff35,priceDiff36,priceDiff37,priceDiff38,priceDiff39,priceDiff40,priceDiff41,priceDiff42,priceDiff43,priceDiff44,priceDiff45,priceDiff46,priceDiff47,priceDiff48,priceDiff49,priceDiff50,priceDiff51,priceDiff52,priceDiff53,priceDiff54,priceDiff55,priceDiff56,priceDiff57,priceDiff58,priceDiff59,priceDiff60,priceDiff61,priceDiff62,priceDiff63,priceDiff64,priceDiff65,priceDiff66,priceDiff67,priceDiff68,priceDiff69,priceDiff70,priceDiff71,priceDiff72,priceDiff73,priceDiff74,priceDiff75,priceDiff76,priceDiff77,priceDiff78,priceDiff79,priceDiff80,priceDiff81,priceDiff82,priceDiff83,priceDiff84,priceDiff85,priceDiff86,priceDiff87,priceDiff88,priceDiff89,priceDiff90,Yi
-0.336835469,-1.088359083,3.267417445,1.383525755,-0.134659272,-2.880189371,-1.764801361,0.088912717,-0.076185935,0.015432098,1.747699776,-5.014132003,4.257582886,-0.410967384,1.579407384,-1.207573271,3.811452471,3.170006403,1.78242462,0.823234298,-1.507110447,1.440920233,-0.128453711,1.547911575,-2.181063597,-2.828442961,-1.51484409,-4.371481523,0.357029716,-5.165347909,-1.99270435,-3.107576739,-2.414642039,-1.436924047,13.755345368,-2.799870606,3.967710606,1.744480029,1.423133084,2.457388827,-0.438858812,-3.75859031,1.873828462,0.897576159,-5.366197439,-0.32419501,0.426570302,-2.435094617,0.10396955,2.228169775,2.812830223,-0.434777676,-1.739313508,-1.445460508,-3.604789076,-0.620556561,2.087279598,1.711933564,0.81584247,0.420711474,0.932203382,3.826725571,-3.918308953,0.0,0.0,0.0,0.1,-0.1,0.0,0.921833345,-2.305422185,-1.379240467,2.182753282,-0.264773975,0.234513398,-0.229823398,1.377366064,-1.682660738,0.301594674,2.047475176,0.162499202,-3.786189547,-2.714869641,4.29057481,-0.743015503,0.74884552,-0.81447122,0.321708814,-0.406289424,3.455601813,-0.253525748
-1.226571183,-4.490447599,9.843497087,-0.000579999999957,3.254481885,0.334388925,-3.58839081,-1.189863393,-0.461998595,-0.865907642,2.40478963,0.11293,5.99999999622e-05,-0.10727,0.10692,2.794952992,0.172260342,-1.230669756,0.833436601,2.661374813,-0.825739847,-3.991507804,-0.413737341,-0.710776821,0.710836821,0.829508006,-0.942578006,-0.764484411,0.764484411,0.05268,-0.05268,0.0,0.10515,-0.10515,-1.39615,1.08439487,-1.787960201,-0.793362568,-1.759170384,-0.357923019,1.003462307,-0.563938902,-1.16465211,-1.085965047,0.800286778,-2.198247139,6.215765415,-0.102835282,-0.563504718,0.0,0.0,0.0,0.0,0.66771,3.737154582,-4.071754582,-3.317765566,3.647475566,-0.000209999999981,1.521109832,-1.519619832,3.210713391,1.460638726,-1.52619814,-2.274249626,1.674972646,-0.389803422,-2.941387669,0.784364094,-3.509140912,3.511050912,2.111820746,-2.109210746,-1.154593394,-2.422100784,-0.777779816,3.356603994,2.09464622,-1.45217622,3.655671943,-1.405467124,2.473181751,-1.0927832,-3.62075337,-0.044232873,-0.631212127,0.168985,0.00126,-0.453549284,4.498182322,-3.494543038
-1.315186349,0.24154165,-0.127493423,1.199338122,-1.070758201,-0.488531468,-1.26652288,1.293792378,-1.287786581,-2.469898952,-0.048253727,-1.159330905,-0.97449579,-1.807599456,0.618860936,-1.49351898,-0.310116223,-0.259917991,-1.130953764,-2.094338263,1.43355385,1.02700127,-1.604570897,-0.092063837,13.478589481,-0.84911185,0.720964028,0.839357007,2.428410387,1.229494655,3.536339877,-0.586427632,0.278622838,-0.494652741,2.026107903,-0.83484502,-8.292699452,-1.698646891,-0.108754836,1.813841727,2.772650874,-1.632070874,-0.685868809,0.685868809,-0.86146,0.701225907,2.258490311,-2.098256218,-0.341390785,0.341390785,-0.85236,3.774789007,0.199619799,1.186442372,-5.159861178,0.85137,-0.86104,1.803593236,1.892407299,0.37418634,1.021787603,-5.342914478,-0.5931736,-1.750267168,2.147881023,0.418429938,-0.157630193,1.430097687,-1.433057687,1.927474795,-1.915244795,-2.332497581,2.304347581,-2.971679601,-2.150678344,-1.317018594,-1.510490633,-0.332962354,-1.405881935,3.343689027,-1.001176307,3.01587712,-2.003195326,-1.579419862,7.901016809,1.03199928,-0.339909224,0.749965673,3.301287695,-1.728292975,-2.194515807
-0.085308625,-0.47642892,0.165202803,-0.78704,-0.12453,-1.012496515,-0.342887928,-1.044442081,3.379656524,-0.169368376,0.757228376,0.844070068,-0.968480068,0.810220908,-0.810100908,-1.07896,-1.912894137,0.270688152,-0.390486664,1.430784654,-0.4068325,0.474904177,1.245763766,0.606690348,0.75953384,-1.206471636,0.577895467,-0.577985467,0.033675978,3.288551051,-0.283698107,0.721804114,-3.761963036,-1.014312647,-0.412491512,-1.929481733,3.356925892,1.727713845,-1.727763845,-1.373788155,1.374998155,-0.00137000000001,1.031201338,0.0968443,-1.234925638,-0.00221000000005,0.00286000000006,0.142356788,1.750977384,0.633717172,-1.056765067,-1.523448048,2.007584925,-1.390133154,0.0,-0.777864871,0.71578811,-0.059563239,0.12164,0.874269166,-1.170852499,-1.440505505,1.836288838,-1.219980675,1.219980675,0.0,-0.942709504,0.465529504,-0.550416897,0.59267788,-0.640547533,-0.735056318,2.280942868,-0.391405181,-1.331073941,-0.604010721,1.672267875,0.654461968,-0.00171,0.617046648,-0.616686648,-0.00018,0.015964475,-0.360758942,0.56103417,0.556115689,-0.507142072,-0.25788332,-1.473029848,0.659791092,0.811708756
-1.531141234,0.240292579,-0.141652352,0.141692352,-1.276241365,0.498778784,1.203867581,0.46608194,-0.226078146,-0.012324916,0.0537991,0.179012338,0.723224617,1.325593524,1.486153849,0.754984419,-5.176831725,0.441393018,-1.791303741,-1.65041982,0.085031213,-0.531398442,-0.458652241,-1.717680681,0.362356808,1.08969888,-0.34550257,-2.745127557,0.403595783,6.66632935,-0.53191,1.656933083,-2.772503083,0.993804133,2.530727924,3.883973024,2.893457847,0.526377509,-9.527260437,-0.45758,-2.467096749,0.888582838,-1.466483481,2.930442433,0.387414959,3.506288387,-3.321568387,0.138,2.52922788,-2.15386788,2.684283985,-2.689643985,0.0,0.897104472,-0.892364472,0.000135,1.273183349,0.726816775,-2.000025124,0.00018,0.202760607,-0.202510607,-0.41328,1.478395315,-1.749965315,0.67957,0.0,-1.391659419,0.438456326,0.268263093,-0.11013057,1.221565606,1.361094275,-1.787589311,-0.364739559,0.32493354,-0.644533981,1.298395571,-1.511900124,-0.198169318,-1.274869028,0.190889689,-0.290820324,0.681503534,1.744058105,-1.389738105,0.7554,1.123595957,0.426183366,-1.555189323,0.966908656
1.145751577,-0.793917365,-0.357614212,-1.237572601,2.095437106,-2.593356003,-1.083927309,1.614568522,1.148650285,0.825572791,-0.818282791,3.849465932,-0.442595582,0.441995072,0.48877838,-4.343513802,1.096352061,0.671259046,-0.349530906,1.737784147,0.221239524,1.761382916,2.045107363,-7.181624151,0.00500511399997,3.967802344,-0.541051759,0.569194935,0.0408841939999,2.651678733,-1.716294317,-3.751397057,-2.825271641,1.696397772,-0.0912983179999,-0.00799000000006,-0.219862125,-2.911729711,-1.213049283,4.343501119,1.82927192,-1.81965192,-0.00231000000002,-2.718105668,2.137520807,0.705996423,-0.256595893,-3.093593378,3.226227709,1.756759277,1.933537993,3.585373053,-2.405164178,0.40102662,-5.273422765,-0.979921574,-1.328631098,2.729811851,0.32205158,-1.301280689,-3.214478848,-0.275544047,-1.284433643,5.332616468,1.648775038,-1.655655038,-1.797100449,0.534111645,1.858089129,-2.170230546,0.49047288,-2.941882769,4.02793011,-1.998838507,-0.834398709,-1.298028584,1.400517515,2.237080273,3.069787578,-0.433580227,-2.141379339,1.543212061,3.030112999,-4.56738506,-2.016668774,-0.091017532,2.106456306,0.860323976,-1.85903135,0.103377787,-2.141007598
1.102445364,-1.146338736,-0.559821264,-1.065447483,-1.161310533,-1.565370074,-1.034177547,0.877967155,-2.006043842,0.38043966,1.654963899,3.930578765,-0.131645483,-1.600123533,-0.778123659,-2.267811401,5.039399076,1.690228501,-1.946363501,0.281749024,-0.286879024,-2.202885896,-0.559655401,0.0972502390001,2.671961058,-1.258296676,1.256386676,-1.406375017,-1.163255144,2.571320161,1.616606222,-2.711874629,0.911848407,0.01431,-0.020437793,-0.031122207,0.741666444,-0.751316444,-0.11743,1.062304123,0.49132667,-1.492640793,0.02636,1.325333018,-0.263339104,-1.270421933,0.565558885,-0.433665634,0.576739296,-0.482504528,-1.388234998,1.393414998,-0.903682158,0.916502158,-0.00155000000001,-0.431501947,-0.408163185,0.841655132,-0.00231999999994,0.15164,-0.233043911,0.200137244,1.408416205,1.451042171,-2.910321709,-1.504765677,0.349208204,1.233387473,-1.252186716,-0.913513349,2.166780065,-0.00105000000002,-0.00630999999998,0.867744959,-1.104223928,-0.479551165,0.715260134,1.759314988,-1.757154988,1.078132916,-1.071692916,0.00046999999995,0.878373837,-1.064490665,0.502816177,-0.317679349,-0.22078756,0.357720908,-1.2168107,0.588465626,1.915934585
0.070556543,-2.238643339,0.219985457,0.889474962,-2.325438132,0.450008736,-2.262935673,6.581066719,-0.782838597,0.134187034,-0.394107713,-0.175543287,0.880304783,-1.117878684,-2.16288633,1.912450659,1.053158684,-1.333260303,-2.041019454,-2.878817338,2.640749105,0.968284822,0.222337243,-2.101805536,-0.404210209,2.165402789,-2.499542022,-1.563701012,2.982550255,0.37347337,-2.075329519,1.135492752,0.363525836,-1.742981696,4.532625416,0.045957465,-6.401929074,-2.466255301,4.03215447,-1.074824072,1.610496117,-0.450208526,-0.266762213,-1.675271432,1.308000632,-1.902365313,0.375879064,3.06793223,1.006086325,4.039038368,-3.496267097,-0.057217751,4.536764384,-3.071467138,0.845441826,0.672278793,-0.863273958,-1.845106529,-0.183052047,-0.944501744,3.102844678,-0.700341457,-2.46227569,1.655571888,-1.35514016,0.347623789,1.897790916,-2.329040913,-2.39124681,-3.709812738,0.26601864,-2.915803357,-1.528166623,0.429448172,0.460870069,-1.616702382,-0.260939782,-1.403100816,-1.464977981,-0.978225687,0.793939202,1.97865547,0.693536047,-0.218347076,1.902822199,0.90709883,14.051493045,-4.251688592,1.867043276,3.07762603,-2.253360518
1.093351488,0.318209133,1.568712003,-2.949249485,-5.532260407,-1.214289949,-1.777070891,-0.515400077,1.265023289,3.013906044,-5.014543085,-5.360881261,-0.854306771,-0.261081065,0.442306504,-0.097232441,0.507524437,-0.829531079,-0.057168277,-2.17649793,-0.083356112,-2.078067896,0.087873765,1.366787216,0.676981456,-1.268401867,-1.475139369,-2.392025723,-5.270754724,2.873538471,-0.495286374,-4.249555642,-1.770274073,0.598446612,-1.139914265,-2.094117342,-1.321767287,3.594546417,2.129487894,19.109045465,-1.09781452,-0.825954886,1.156518462,-1.303842438,-1.071451945,-0.263680422,4.327908218,-1.872150824,-0.344809405,-0.019374075,0.888599347,0.160755219,-0.994611268,-1.380315395,-0.905340783,-0.071188172,1.900215765,-0.927336483,1.348478256,-2.78378188,4.138029437,-0.072706099,1.484999017,1.875615591,-3.670503194,1.300836687,-1.286452851,2.254355216,-1.113779017,0.767266112,-0.686618312,-0.124010539,2.04927604,5.938110264,1.302503869,0.338897297,1.107011918,-1.506935869,2.465846111,-1.857424158,-13.270230291,-1.496817557,0.26307828,0.155918256,0.795292176,-1.943959616,0.497339409,3.235742905,-0.989680008,-0.392196566,1.146627376
-2.707192529,1.619612529,-1.158075754,-1.657652975,3.181146492,-1.797891443,-2.486749359,-0.910118533,1.162127336,1.464072336,0.529045976,-0.616525528,1.756285725,0.825451854,-0.396550134,-2.264066534,-1.742738103,0.319351588,0.389929699,3.285290193,-0.246732836,1.756248915,0.597488514,-0.790818648,-1.058373773,-3.322880966,3.182735958,-0.622766302,1.560422372,1.287671706,-1.550851851,-3.648107123,-0.698901796,1.288117733,0.281410983,0.015796486,-0.147192208,0.402949199,-3.689860036,0.345639354,-0.15926949,1.500698568,-2.281589787,-0.585746529,-0.936693585,-0.0942749060001,-0.675057506,0.118283282,-0.518937688,-1.142575223,-3.108785293,1.074480948,0.915265132,-1.053466036,12.123339596,3.292005991,-2.892168302,-2.112955396,-0.417667078,-0.341299348,0.064795998,-0.448291814,1.590352574,0.771846903,-0.904776579,-2.843099068,1.706702877,2.534553242,0.130652704,-0.386403802,-0.034483578,0.290234676,-0.502036678,-5.834202707,-1.258817176,1.135399193,-1.61408995,4.318567355,1.671784098,-2.088318252,-1.672895472,-0.277208613,-2.480149711,0.132941896,-1.822002745,-3.646184573,-0.634473556,-0.289957269,-1.577977884,-1.324110453,-2.197358264
2.103224728,-0.588836681,1.825738672,-2.340435469,0.222906699,-1.058969822,0.113136037,1.608309413,2.259540633,1.860808301,-2.623341773,-3.905201007,-0.264328761,0.454556074,-1.492999536,0.48784632,0.120830322,-0.038781186,-1.408546021,1.574117476,2.069928156,0.889760424,-3.948735221,-3.511963648,0.831653574,-2.970965581,0.738165013,1.152213011,-1.654518223,1.208287037,-1.484246219,-1.190887689,1.018259619,-0.043755698,-1.024245639,-2.92017524,-1.032847487,-1.12241481,0.780291852,-2.362939969,1.423371405,0.686576954,14.63414889,3.340806693,1.450703286,-0.80182988,0.417578761,-4.768907113,-2.599961166,2.731416164,0.317252193,-1.622956403,-1.255148129,-2.212301949,-0.612792474,-1.631802788,-2.849674861,2.062080272,2.057803861,2.244464748,1.473434669,-3.245292749,-1.018570876,-1.025699907,4.192246195,-0.22807065,1.110532103,-0.904917216,-1.272784503,0.126029888,-0.272797439,-0.447832169,0.464699137,-1.622427522,0.102298735,-3.378456482,2.240184166,-0.608386366,1.193359782,1.781351842,2.923207813,1.208219293,1.264392124,-1.108070012,1.471671689,-1.922171389,1.412410832,-2.421985276,-0.497544764,-0.705698522,-1.550139854
